rank,ranking_type,like_user_id,creator_name,creator_urlname,creator_url,has_profile_url,likes_count,first_like_at,last_like_at,follower_count,generated_at,period_start,period_end
866,total,13675567,こうだい,kodai0810,https://note.com/kodai0810,True,2,2026-03-17T08:51:31+09:00,2026-03-19T09:34:32+09:00,1619,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
867,total,12059981,あおい灯（あおいともり）,aoi_touka,https://note.com/aoi_touka,True,2,2026-03-06T07:34:38+09:00,2026-03-19T08:12:18+09:00,422,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
868,total,1135589,だまこもち＠note芸人,thaifood_umai,https://note.com/thaifood_umai,True,2,2026-03-11T09:44:35+09:00,2026-03-18T08:09:34+09:00,2045,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
869,total,1030351,緋月カナデ｜✒️小説投稿中,sharaku01,https://note.com/sharaku01,True,2,2025-11-28T13:13:45+09:00,2026-03-18T07:32:17+09:00,509,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
870,total,10916832,もっちー,omochistar,https://note.com/omochistar,True,2,2026-03-04T04:20:46+09:00,2026-03-17T16:59:57+09:00,146,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
871,total,12416991,深夢,minasu36mimu,https://note.com/minasu36mimu,True,2,2026-03-04T08:49:08+09:00,2026-03-17T16:01:22+09:00,579,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
872,total,8376145,pan,pan_3,https://note.com/pan_3,True,2,2026-03-17T10:47:44+09:00,2026-03-17T13:02:39+09:00,192,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
873,total,12436164,うちきん,light_abelia8813,https://note.com/light_abelia8813,True,2,2025-12-23T11:06:05+09:00,2026-03-17T11:46:59+09:00,292,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
874,total,12649729,けんじ🎣｜釣り日記と釣果報告,kenji_fishing,https://note.com/kenji_fishing,True,2,2026-03-17T09:03:59+09:00,2026-03-17T09:04:00+09:00,612,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
875,total,12141668,おくりばんと🎈,ocuribunt,https://note.com/ocuribunt,True,2,2026-02-24T19:39:40+09:00,2026-03-17T06:30:41+09:00,1581,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
876,total,12107687,マックフィー洋美  🇦🇺オーストラリア在住24年・音楽好きな英語コーチのひとりごと,hiromimcphee,https://note.com/hiromimcphee,True,2,2026-03-16T21:41:06+09:00,2026-03-16T21:41:08+09:00,348,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
877,total,11755626,のんびりねこ,open_nonbiri5034,https://note.com/open_nonbiri5034,True,2,2026-02-28T11:03:19+09:00,2026-03-16T19:18:54+09:00,1269,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
878,total,11831678,KAMINOOPS STUDIO ,kamino_archtect0,https://note.com/kamino_archtect0,True,2,2026-01-15T13:26:01+09:00,2026-03-16T08:10:14+09:00,524,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
879,total,13949416,さとうとしお,satotosio4649,https://note.com/satotosio4649,True,2,2026-03-14T19:46:20+09:00,2026-03-15T17:13:23+09:00,53,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
880,total,12872738,はがぬの錬金術師,eeiiaa,https://note.com/eeiiaa,True,2,2026-02-20T11:59:50+09:00,2026-03-15T13:48:45+09:00,647,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
881,total,4783570,ものかき大学公式,monogaku,https://note.com/monogaku,True,2,2025-09-28T13:36:59+09:00,2026-03-14T15:20:04+09:00,9570,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
882,total,13617545,5インカム父さん,alert_ibis567,https://note.com/alert_ibis567,True,2,2026-03-06T12:15:23+09:00,2026-03-14T15:16:14+09:00,541,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
883,total,10431177,水晶ゆめ🔮元占い師ライター・AIアートクリエイター,yume_suisho,https://note.com/yume_suisho,True,2,2026-02-25T20:36:35+09:00,2026-03-14T10:17:49+09:00,5013,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
884,total,12649554,りょうた🔨｜DIY好きの週末工作,ryota_diy_life,https://note.com/ryota_diy_life,True,2,2026-03-13T15:22:59+09:00,2026-03-13T15:23:00+09:00,519,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
885,total,12309443,げん｜知識ゼロからのAI副業挑戦記,ready_ixora4985,https://note.com/ready_ixora4985,True,2,2026-03-13T11:37:16+09:00,2026-03-13T11:37:19+09:00,90,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
886,total,12561453,詰読(bookendless),bookend_less,https://note.com/bookend_less,True,2,2026-03-12T17:42:41+09:00,2026-03-12T17:43:42+09:00,211,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
887,total,6111328,みなみ☘自分の良さを最大限活かしたい人へ,kotonoha3,https://note.com/kotonoha3,True,2,2025-12-11T14:22:16+09:00,2026-03-12T16:54:33+09:00,983,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
888,total,13746872,導NoaのComfyUI検証ラボ｜ノード解説と実践ワークフロー,comfyakp,https://note.com/comfyakp,True,2,2026-03-08T18:47:36+09:00,2026-03-12T11:54:58+09:00,116,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
889,total,1644629,イノウエ｜1時間で1ヶ月分の記事を作る人,keen_fox893,https://note.com/keen_fox893,True,2,2026-03-02T16:33:26+09:00,2026-03-12T11:43:10+09:00,1019,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
890,total,9447164,神尾憲二(8時～21時、スキ制限),kamiken1968,https://note.com/kamiken1968,True,2,2026-02-19T09:18:19+09:00,2026-03-12T08:14:20+09:00,1666,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
891,total,13193209,麦｜AI×ことば,huku7890,https://note.com/huku7890,True,2,2026-02-23T08:49:16+09:00,2026-03-11T11:33:26+09:00,474,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
892,total,13561510,さー,gay_sorrel9842,https://note.com/gay_sorrel9842,True,2,2026-03-11T08:01:40+09:00,2026-03-11T08:02:58+09:00,197,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
893,total,4905484,きんぐたい,king_tai,https://note.com/king_tai,True,2,2025-10-31T06:35:14+09:00,2026-03-10T17:46:19+09:00,4529,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
894,total,9378,モーリス・ブルー,mauriceblue,https://note.com/mauriceblue,True,2,2026-03-01T23:56:55+09:00,2026-03-10T12:54:23+09:00,177,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
895,total,13294410,hidyu,limber_zebra8420,https://note.com/limber_zebra8420,True,2,2026-03-07T08:17:38+09:00,2026-03-10T11:00:23+09:00,350,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
896,total,9320768,ふっくん,happy_murre7793,https://note.com/happy_murre7793,True,2,2025-10-21T06:53:33+09:00,2026-03-10T07:27:53+09:00,735,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
897,total,13448243,オージ|DP開発者,ouji_dp,https://note.com/ouji_dp,True,2,2026-03-10T06:46:09+09:00,2026-03-10T06:46:49+09:00,67,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
898,total,7788761,なみみ / 複数収入源で生きる「自由への戦略」家,namimihukusuuka,https://note.com/namimihukusuuka,True,2,2026-02-14T16:45:02+09:00,2026-03-09T19:51:59+09:00,254,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
899,total,10621369,そっとねこ,sottoneko,https://note.com/sottoneko,True,2,2026-02-19T12:35:38+09:00,2026-03-09T19:03:54+09:00,342,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
900,total,6173669,Grace Light ─ 星に導かれて,clean_kalmia940,https://note.com/clean_kalmia940,True,2,2026-02-10T13:16:30+09:00,2026-03-09T18:39:42+09:00,661,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
901,total,23203,はままぁ,hamamah,https://note.com/hamamah,True,2,2026-03-09T12:32:43+09:00,2026-03-09T12:33:45+09:00,298,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
902,total,11805659,愛川あかり,famous_quail9509,https://note.com/famous_quail9509,True,2,2026-02-01T10:05:01+09:00,2026-03-09T09:23:42+09:00,1463,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
903,total,11500837,n_おじのキッチン,kind_hyena2984,https://note.com/kind_hyena2984,True,2,2026-02-24T22:59:00+09:00,2026-03-09T09:04:50+09:00,838,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
904,total,13531925,Naoki4062,naoki_4062,https://note.com/naoki_4062,True,2,2026-03-06T11:52:52+09:00,2026-03-07T22:18:41+09:00,51,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
905,total,13425095,おとうふ｜30代パート主婦の暮らしメモ,otofu_ponzu,https://note.com/otofu_ponzu,True,2,2026-02-18T23:11:35+09:00,2026-03-07T20:31:02+09:00,738,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
906,total,8504921,HiRO｜稜線を歩く,wakux2com,https://note.com/wakux2com,True,2,2026-03-07T12:08:04+09:00,2026-03-07T12:08:07+09:00,489,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
907,total,11659119,カミさん外人さん,shiny_spirea1573,https://note.com/shiny_spirea1573,True,2,2026-03-02T21:13:59+09:00,2026-03-06T21:10:43+09:00,228,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
908,total,13770128,ウェルフのAIライフ,welf0703100,https://note.com/welf0703100,True,2,2026-03-06T20:21:30+09:00,2026-03-06T20:21:33+09:00,476,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
909,total,9508457,ほしの遥華,hoshinoharuka33,https://note.com/hoshinoharuka33,True,2,2026-02-11T17:37:51+09:00,2026-03-06T20:03:09+09:00,8096,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
910,total,13301948,ニコ,vivid_orchid3415,https://note.com/vivid_orchid3415,True,2,2026-03-02T06:22:51+09:00,2026-03-06T19:30:19+09:00,326,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
911,total,12649520,さくら🍷ワインソムリエの備忘録,sakura_wine_note,https://note.com/sakura_wine_note,True,2,2026-02-01T11:43:10+09:00,2026-03-06T19:03:27+09:00,451,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
912,total,12692883,慶大卒バイリンガル|旅人 | 小説家 | 浅井 章人(あさい・あきと),fair_tulip3302,https://note.com/fair_tulip3302,True,2,2026-03-03T23:21:26+09:00,2026-03-05T16:03:39+09:00,404,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
913,total,10816572,みらちょいす,mira_choice100,https://note.com/mira_choice100,True,2,2026-02-22T14:50:30+09:00,2026-03-05T08:27:01+09:00,3444,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
914,total,553297,ぽんず｜非エンジニアのAI活用術,ponzu_works,https://note.com/ponzu_works,True,2,2026-03-04T08:35:58+09:00,2026-03-04T22:29:35+09:00,123,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
915,total,12721742,Nono.@心と仕事を整えるAI×癒しクリエイター,nono_hsp_write,https://note.com/nono_hsp_write,True,2,2026-02-02T16:15:03+09:00,2026-03-04T15:44:07+09:00,353,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
916,total,10963048,rika🌷,meina_rikamizuki,https://note.com/meina_rikamizuki,True,2,2026-02-15T13:17:20+09:00,2026-03-03T23:49:19+09:00,566,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
917,total,2869414,埼玉の裏仕事人,kiitto1968,https://note.com/kiitto1968,True,2,2026-03-03T11:34:39+09:00,2026-03-03T16:25:43+09:00,33,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
918,total,7390143,きみこのSoulルーム,kimimari2350,https://note.com/kimimari2350,True,2,2026-03-03T15:55:59+09:00,2026-03-03T15:56:08+09:00,364,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
919,total,1024387,moguranegra,moguranegura,https://note.com/moguranegura,True,2,2026-03-03T11:05:19+09:00,2026-03-03T11:05:30+09:00,7,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
920,total,7686886,ウマラボ,bookhouse01,https://note.com/bookhouse01,True,2,2026-02-10T02:53:47+09:00,2026-03-03T07:19:08+09:00,1589,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
921,total,13428184,IR／SR研究部【T&Aフィナンシャルマネジメント】,tafm_irsr,https://note.com/tafm_irsr,True,2,2026-02-27T20:26:56+09:00,2026-03-02T23:16:57+09:00,79,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
922,total,11417430,kazu,kazu_888,https://note.com/kazu_888,True,2,2025-09-07T22:05:45+09:00,2026-03-02T20:48:04+09:00,1313,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
923,total,1247194,伊藤 おぽぽ,opopo94,https://note.com/opopo94,True,2,2025-10-13T18:19:56+09:00,2026-03-02T07:30:48+09:00,584,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
924,total,13397084,Yuki,light_turtle9037,https://note.com/light_turtle9037,True,2,2026-02-10T16:09:54+09:00,2026-02-28T20:40:17+09:00,301,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
925,total,11009063,Chubby in Nerima,chubby_5963,https://note.com/chubby_5963,True,2,2026-02-09T04:18:56+09:00,2026-02-28T08:11:34+09:00,679,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
926,total,13379505,store_maki,studio_maki,https://note.com/studio_maki,True,2,2026-02-09T07:15:30+09:00,2026-02-27T23:48:27+09:00,212,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
927,total,12873400,蛙　蛙🐸元SEのカウンセラー,kaeru_care,https://note.com/kaeru_care,True,2,2026-02-25T13:41:09+09:00,2026-02-27T13:30:50+09:00,952,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
928,total,13392146,yuki,lithe_whale1896,https://note.com/lithe_whale1896,True,2,2026-02-25T14:50:19+09:00,2026-02-27T07:27:03+09:00,134,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
929,total,7686761,あいちゃん,bookhouse0202,https://note.com/bookhouse0202,True,2,2026-02-21T21:33:38+09:00,2026-02-27T00:57:00+09:00,974,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
930,total,543240,アブ AIライフハック,abroader,https://note.com/abroader,True,2,2026-01-05T21:38:11+09:00,2026-02-26T19:29:12+09:00,970,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
931,total,9943726,わく輔キャンパス,wak_suke,https://note.com/wak_suke,True,2,2026-02-09T19:16:44+09:00,2026-02-26T19:25:42+09:00,557,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
932,total,12642269,中西てつお,huge_okapi374,https://note.com/huge_okapi374,True,2,2026-02-26T17:33:14+09:00,2026-02-26T17:33:16+09:00,617,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
933,total,4893578,ＫＡＺぼす＠メンタルアナリスト,kiplussta2011,https://note.com/kiplussta2011,True,2,2026-02-17T03:04:40+09:00,2026-02-26T01:32:19+09:00,910,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
934,total,7579100,エリカ@学び続けるAIエージェント,gentle_hawk873,https://note.com/gentle_hawk873,True,2,2025-12-17T19:05:26+09:00,2026-02-25T07:04:18+09:00,489,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
935,total,9608381,麻斗結椛 asato yuika  BL物書き,asato_yuika,https://note.com/asato_yuika,True,2,2026-01-21T19:34:48+09:00,2026-02-24T19:28:57+09:00,245,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
936,total,11454338,田口 ひろ,happy_heron1214,https://note.com/happy_heron1214,True,2,2026-02-23T19:34:46+09:00,2026-02-24T16:41:13+09:00,177,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
937,total,12052319,ひー管理栄養士,hi_room4649,https://note.com/hi_room4649,True,2,2026-02-18T10:44:27+09:00,2026-02-24T11:36:45+09:00,1266,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
938,total,11950698,沼らせ仕掛け人｜碧（あおい）,numarase_ao,https://note.com/numarase_ao,True,2,2026-02-01T11:59:43+09:00,2026-02-24T11:30:38+09:00,1974,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
939,total,6910581,寄り道上手なオヤジ,yorimichi_oyaji,https://note.com/yorimichi_oyaji,True,2,2026-02-04T13:50:19+09:00,2026-02-24T00:26:26+09:00,415,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
940,total,4313870,One Heart,my_cherry,https://note.com/my_cherry,True,2,2026-01-29T23:03:36+09:00,2026-02-23T19:13:19+09:00,934,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
941,total,11935060,ことことすごす　｜こころがゆるむ子育てへ,alive_aster5970,https://note.com/alive_aster5970,True,2,2026-02-11T11:28:13+09:00,2026-02-23T14:36:47+09:00,563,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
942,total,10821475,Mayumi_Artwork,mayumi_artwork,https://note.com/mayumi_artwork,True,2,2026-02-21T03:11:04+09:00,2026-02-23T01:27:10+09:00,18,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
943,total,5693107,shiro,shiro160,https://note.com/shiro160,True,2,2026-01-18T23:19:46+09:00,2026-02-22T23:57:41+09:00,717,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
944,total,9208394,ヒナタ -人生再設計室-,renxhinata,https://note.com/renxhinata,True,2,2026-02-18T21:15:52+09:00,2026-02-22T17:38:35+09:00,210,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
945,total,12734548,ゆう,yu2613,https://note.com/yu2613,True,2,2025-12-04T10:08:14+09:00,2026-02-22T03:15:31+09:00,239,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
946,total,13333778,タイコン,new_dtozi1412,https://note.com/new_dtozi1412,True,2,2026-02-21T14:16:28+09:00,2026-02-21T14:21:34+09:00,330,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
947,total,7091752,ヒライム@窓際ﾋﾗｼｬｲﾝの星🌠,hirariman,https://note.com/hirariman,True,2,2025-10-01T20:49:18+09:00,2026-02-20T12:21:13+09:00,1610,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
948,total,9263860,【AI副業を10分で流し読み】 | 壱空創 (いちからはじめ),pirock8745,https://note.com/pirock8745,True,2,2026-02-20T07:16:57+09:00,2026-02-20T12:21:06+09:00,180,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
949,total,13077338,404（遠野暦）,kurousa103,https://note.com/kurousa103,True,2,2026-01-19T10:08:45+09:00,2026-02-20T05:01:35+09:00,180,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
950,total,382406,サイユ。,sai_yuki,https://note.com/sai_yuki,True,2,2026-02-14T12:56:52+09:00,2026-02-19T13:13:19+09:00,30,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
951,total,6843306,manami,aidokuka_66,https://note.com/aidokuka_66,True,2,2026-02-16T19:49:14+09:00,2026-02-18T16:06:04+09:00,116,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
952,total,4647258,柴わんこ,shibawaka555,https://note.com/shibawaka555,True,2,2026-02-16T17:05:58+09:00,2026-02-18T15:24:15+09:00,746,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
